Company,TypeName,Inches,Price,Ram(GB),Cpu(processor),"Gpu(I,N,A)Brand",SSD,HDD,TouchScreen,Ips_display,OS,PPI
MSI,Gaming,15.6,11.272726554360904,8,Intel Core i7,Nvidia,128,1000,0,0,Windows,141.21199808219862
HP,Notebook,15.6,10.246549458090433,6,AMD,AMD,0,1000,0,0,Windows,141.21199808219862
Dell,Ultrabook,12.5,11.421778496562451,8,Intel Core i5,Intel,256,0,1,0,Windows,176.23257360658386
Dell,2 in 1 Convertible,15.0,10.208009042782656,4,Intel Core i3,Intel,0,500,1,0,Windows,146.86047800548656
Asus,Notebook,15.6,9.708902303129879,4,Other Intel,Intel,0,1000,0,0,Windows,100.45466986113651
Dell,Ultrabook,13.3,11.273329308763513,8,Intel Core i7,Intel,256,0,1,0,Windows,276.053530085501
Dell,Notebook,15.6,10.23296037890921,4,Intel Core i5,Intel,0,1000,0,0,Linux,100.45466986113651
Lenovo,Gaming,15.6,10.911903762066183,16,Intel Core i7,Nvidia,128,1000,1,1,Windows,141.21199808219862
MSI,Gaming,15.6,11.02220830408089,8,Intel Core i7,Nvidia,128,1000,0,0,Windows,141.21199808219862
Lenovo,Netbook,12.5,11.38409159312676,16,Intel Core i7,Intel,512,0,1,1,Windows,176.23257360658386
Razer,Gaming,14.0,12.135793518599822,16,Intel Core i7,Nvidia,1000,0,0,0,Windows,157.3505121487356
Dell,Notebook,15.6,10.126185116412724,8,Intel Core i3,Intel,0,1000,1,0,Windows,100.45466986113651
MSI,Gaming,17.3,11.352069152558354,16,Intel Core i7,Nvidia,256,1000,0,0,Windows,127.33567457123111
Apple,Ultrabook,11.6,10.841452101115571,4,Intel Core i5,Intel,0,0,0,0,Mac,135.0942111925629
HP,Notebook,15.6,10.14517175872359,4,Intel Core i3,Intel,0,1000,0,0,Windows,141.21199808219862
HP,Ultrabook,14.0,11.670950599679987,8,Intel Core i7,Intel,256,0,0,0,Windows,209.8006828649808
Dell,Notebook,15.6,10.578148918421471,4,Intel Core i5,Intel,0,500,0,0,Windows,100.45466986113651
MSI,Gaming,15.6,11.039464987704202,8,Intel Core i7,Nvidia,128,1000,0,0,Windows,141.21199808219862
Lenovo,Notebook,13.3,11.288114524334732,16,Intel Core i7,Intel,512,0,0,1,Windows,165.6321180513006
Lenovo,Notebook,15.6,10.368432457987426,6,AMD,AMD,256,0,0,0,Windows,141.21199808219862
Asus,Ultrabook,13.3,11.130176383145796,8,Intel Core i7,Intel,256,0,0,0,Windows,165.6321180513006
Acer,Notebook,15.6,9.866652599193328,4,Intel Core i3,Intel,0,500,0,0,Linux,100.45466986113651
Dell,2 in 1 Convertible,17.3,11.470547260182666,16,Intel Core i7,Nvidia,512,0,1,0,Windows,127.33567457123111
HP,Notebook,14.0,10.978617394068182,4,Intel Core i5,Intel,256,0,0,0,Windows,157.3505121487356
Asus,Gaming,15.6,11.353319934460007,16,Intel Core i7,Nvidia,256,1000,0,1,Windows,141.21199808219862
Dell,Notebook,14.0,10.749784912589748,4,Intel Core i5,Intel,0,500,0,0,Windows,111.93520355955211
Asus,Gaming,15.6,11.727036344253591,16,Intel Core i7,Nvidia,256,1000,0,1,Windows,141.21199808219862
Lenovo,Notebook,15.6,10.326446742946873,8,Intel Core i5,Intel,256,0,0,1,Other,141.21199808219862
Dell,2 in 1 Convertible,13.3,11.478299236986985,8,Intel Core i5,Intel,256,0,1,0,Windows,276.053530085501
Dell,Notebook,15.6,9.756304542024463,4,Other Intel,Intel,0,500,0,0,Linux,100.45466986113651
HP,Notebook,15.6,9.964522443121997,4,AMD,AMD,0,500,0,0,Windows,100.45466986113651
Lenovo,Notebook,15.6,10.319441460358465,6,Intel Core i3,Nvidia,128,0,0,0,Windows,141.21199808219862
Lenovo,Notebook,14.0,10.952842367862882,8,Intel Core i5,Intel,256,0,0,1,Windows,157.3505121487356
Dell,Notebook,15.6,10.0713630658882,4,Other Intel,Intel,0,500,0,0,Windows,100.45466986113651
Asus,Notebook,15.6,9.801561133612584,4,Intel Celeron,Intel,0,1000,0,0,Windows,100.45466986113651
Asus,Gaming,17.3,11.525170191386666,16,Intel Core i7,Nvidia,128,1000,0,1,Windows,127.33567457123111
Dell,Notebook,15.6,10.169966417336806,4,Intel Core i3,Intel,0,500,0,0,Windows,100.45466986113651
Lenovo,Notebook,15.6,10.772384744506988,8,Intel Core i7,AMD,0,0,0,0,Windows,141.21199808219862
MSI,Gaming,15.6,11.089517135798168,8,Intel Core i7,Nvidia,128,1000,0,0,Windows,141.21199808219862
Lenovo,2 in 1 Convertible,14.0,10.70060667312884,4,Intel Core i5,Intel,128,0,1,0,Windows,157.3505121487356
Asus,Ultrabook,13.3,10.567234758240792,8,Other Intel,Intel,512,0,0,1,Windows,165.6321180513006
Dell,Notebook,15.6,10.104611236292678,6,Intel Core i3,Intel,0,1000,0,0,Windows,100.45466986113651
Acer,Notebook,15.6,9.641987714344566,4,Intel Celeron,Intel,0,500,0,0,Linux,100.45466986113651
Dell,Notebook,15.6,9.913097231314559,2,Intel Celeron,Intel,0,500,0,0,Windows,100.45466986113651
Lenovo,Notebook,15.6,10.776844060703754,8,Intel Core i7,Nvidia,0,1000,0,1,Windows,141.21199808219862
HP,Notebook,15.6,10.285461122475176,6,AMD,AMD,0,0,0,0,Windows,141.21199808219862
Dell,Notebook,15.6,10.667632361713904,8,Intel Core i7,AMD,0,1000,0,0,Linux,100.45466986113651
HP,Netbook,11.6,9.317895278196945,2,Intel Celeron,Intel,0,0,0,0,Windows,135.0942111925629
Asus,Notebook,15.6,10.5552565839505,4,Intel Core i7,Nvidia,0,500,0,0,Windows,100.45466986113651
Lenovo,2 in 1 Convertible,14.0,10.433899309576924,4,Intel Core i7,Intel,128,0,1,1,Windows,157.3505121487356
Lenovo,2 in 1 Convertible,13.3,11.288114524334732,16,Intel Core i7,Intel,512,0,1,1,Windows,276.053530085501
Lenovo,Notebook,14.0,9.409283029786373,2,Intel Celeron,Intel,0,0,0,0,Windows,111.93520355955211
HP,Notebook,15.6,10.614128815398654,6,Intel Core i7,AMD,0,1000,0,0,Windows,100.45466986113651
